frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
315,11.127,59.83,58.74,0.010,"(216, 313, 322, 530)"
316,11.161,59.75,58.65,0.163,"(216, 313, 322, 530)"
317,11.194,59.84,58.71,0.012,"(216, 313, 322, 530)"
318,11.228,59.98,58.83,0.021,"(216, 313, 322, 530)"
319,11.261,59.89,58.70,0.024,"(216, 313, 322, 530)"
320,11.294,59.84,58.64,0.024,"(216, 313, 322, 530)"
321,11.327,59.95,58.73,0.013,"(216, 313, 322, 530)"
322,11.361,59.56,58.34,0.008,"(216, 313, 322, 530)"
323,11.394,59.04,57.88,0.005,"(216, 313, 322, 530)"
324,11.427,59.18,58.01,0.007,"(216, 313, 322, 530)"
325,11.461,59.13,57.95,0.005,"(216, 313, 322, 530)"
326,11.494,59.15,57.99,0.019,"(216, 313, 322, 530)"
327,11.528,59.23,58.06,0.008,"(216, 313, 322, 530)"
328,11.562,59.12,57.95,0.006,"(216, 313, 322, 530)"
329,11.594,59.02,57.85,0.013,"(216, 313, 322, 530)"
330,11.628,59.09,57.93,0.007,"(216, 313, 322, 530)"
331,11.662,58.95,57.79,0.007,"(216, 313, 322, 530)"
332,11.695,58.96,57.79,0.006,"(216, 313, 322, 530)"
333,11.728,59.04,57.89,0.006,"(216, 313, 322, 530)"
334,11.761,59.02,57.86,0.007,"(216, 313, 322, 530)"
335,11.795,58.92,57.75,0.007,"(216, 313, 322, 530)"
336,11.828,59.11,57.92,0.007,"(216, 313, 322, 530)"
337,11.862,59.33,58.14,0.009,"(216, 313, 322, 530)"
338,11.895,59.56,58.34,0.026,"(216, 313, 322, 530)"
339,11.928,59.66,58.38,0.021,"(216, 313, 322, 530)"
340,11.961,59.51,58.17,0.010,"(216, 313, 322, 530)"
341,11.995,59.34,57.96,0.011,"(216, 313, 322, 530)"
342,12.029,59.34,57.96,0.026,"(216, 313, 322, 530)"
343,12.062,59.18,57.79,0.018,"(216, 313, 322, 530)"
344,12.095,59.26,57.85,0.020,"(216, 313, 322, 530)"
345,12.128,59.38,57.96,0.011,"(216, 313, 322, 530)"
346,12.162,59.30,57.89,0.016,"(216, 313, 322, 530)"
347,12.195,59.32,57.93,0.008,"(216, 313, 322, 530)"
348,12.229,59.41,58.03,0.007,"(216, 313, 322, 530)"
349,12.262,59.35,57.95,0.008,"(216, 313, 322, 530)"
350,12.295,59.36,57.93,0.008,"(216, 313, 322, 530)"
351,12.329,59.40,57.98,0.009,"(216, 313, 322, 530)"
352,12.361,59.31,57.93,0.012,"(216, 313, 322, 530)"
353,12.395,59.37,58.01,0.004,"(216, 313, 322, 530)"
354,12.429,59.41,58.04,0.005,"(216, 313, 322, 530)"
355,12.462,59.23,57.85,0.014,"(216, 313, 322, 530)"
356,12.496,59.28,57.87,0.015,"(216, 313, 322, 530)"
357,12.529,59.27,57.84,0.009,"(216, 313, 322, 530)"
358,12.563,58.99,57.54,0.026,"(216, 313, 322, 530)"
359,12.596,58.84,57.39,0.030,"(216, 313, 322, 530)"
360,12.629,58.97,57.53,0.160,"(216, 313, 322, 530)"
361,12.662,59.71,58.33,0.020,"(216, 313, 322, 530)"
362,12.696,59.86,58.47,0.021,"(216, 313, 322, 530)"
363,12.729,59.98,58.59,0.015,"(216, 313, 322, 530)"
364,12.762,60.03,58.64,0.010,"(216, 313, 322, 530)"
365,12.796,60.16,58.75,0.013,"(216, 313, 322, 530)"
366,12.829,60.33,58.91,0.017,"(216, 313, 322, 530)"
367,12.862,60.26,58.86,0.023,"(216, 313, 322, 530)"
368,12.896,60.27,58.88,0.013,"(216, 313, 322, 530)"
369,12.929,60.30,58.92,0.016,"(216, 313, 322, 530)"
370,12.962,60.18,58.80,0.022,"(216, 313, 322, 530)"
371,12.997,60.22,58.85,0.014,"(216, 313, 322, 530)"
372,13.030,60.24,58.86,0.009,"(216, 313, 322, 530)"
373,13.063,60.16,58.74,0.010,"(216, 313, 322, 530)"
374,13.096,60.30,58.87,0.040,"(216, 313, 322, 530)"
375,13.130,60.35,58.90,0.061,"(216, 313, 322, 530)"
376,13.164,60.36,58.95,0.017,"(216, 313, 322, 530)"
377,13.196,60.39,58.98,0.011,"(216, 313, 322, 530)"
378,13.230,60.44,59.01,0.017,"(216, 313, 322, 530)"
379,13.263,60.44,59.00,0.011,"(216, 313, 322, 530)"
380,13.296,60.69,59.26,0.015,"(216, 313, 322, 530)"
381,13.330,60.89,59.48,0.020,"(216, 313, 322, 530)"
382,13.363,60.72,59.28,0.011,"(216, 313, 322, 530)"
383,13.396,60.88,59.48,0.020,"(216, 313, 322, 530)"
384,13.430,60.81,59.41,0.022,"(216, 313, 322, 530)"
385,13.463,60.77,59.35,0.025,"(216, 313, 322, 530)"
386,13.496,60.84,59.42,0.022,"(216, 313, 322, 530)"
387,13.530,60.88,59.46,0.020,"(216, 313, 322, 530)"
388,13.563,60.86,59.45,0.014,"(216, 313, 322, 530)"
389,13.596,60.88,59.48,0.017,"(216, 313, 322, 530)"
390,13.631,60.92,59.49,0.033,"(216, 313, 322, 530)"
391,13.663,60.73,59.29,0.015,"(216, 313, 322, 530)"
392,13.697,60.81,59.39,0.017,"(216, 313, 322, 530)"
393,13.731,60.85,59.42,0.017,"(216, 313, 322, 530)"
394,13.764,60.79,59.34,0.017,"(216, 313, 322, 530)"
395,13.798,61.07,59.61,0.020,"(216, 313, 322, 530)"
396,13.831,61.36,59.98,0.017,"(216, 313, 322, 530)"
397,13.864,61.37,59.99,0.032,"(216, 313, 322, 530)"
398,13.898,61.48,60.10,0.040,"(216, 313, 322, 530)"
399,13.931,61.42,60.07,0.035,"(216, 313, 322, 530)"
400,13.965,61.34,59.97,0.014,"(216, 313, 322, 530)"
401,13.998,61.41,60.04,0.007,"(216, 313, 322, 530)"
402,14.031,61.41,60.05,0.015,"(216, 313, 322, 530)"
403,14.065,61.29,59.95,0.011,"(216, 313, 322, 530)"
404,14.098,61.33,59.97,0.020,"(216, 313, 322, 530)"
405,14.131,61.42,60.06,0.010,"(216, 313, 322, 530)"
406,14.165,61.34,60.01,0.021,"(216, 313, 322, 530)"
407,14.198,61.53,60.21,0.017,"(216, 313, 322, 530)"
408,14.231,61.52,60.19,0.027,"(216, 313, 322, 530)"
409,14.265,61.40,60.09,0.015,"(216, 313, 322, 530)"
410,14.298,61.45,60.14,0.011,"(216, 313, 322, 530)"
411,14.331,61.38,60.02,0.015,"(216, 313, 322, 530)"
412,14.365,61.17,59.85,0.011,"(216, 313, 322, 530)"
413,14.398,61.36,60.07,0.009,"(216, 313, 322, 530)"
414,14.431,61.25,59.90,0.014,"(216, 313, 322, 530)"
415,14.464,61.04,59.72,0.023,"(216, 313, 322, 530)"
416,14.497,61.26,59.94,0.011,"(216, 313, 322, 530)"
417,14.531,61.24,59.92,0.009,"(216, 313, 322, 530)"
