frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
359,13.521,55.22,54.53,0.001,"(216, 433, 316, 528)"
360,13.557,55.19,54.49,0.004,"(216, 433, 316, 528)"
361,13.592,55.03,54.33,0.001,"(216, 433, 316, 528)"
362,13.626,55.05,54.36,0.000,"(216, 433, 316, 528)"
363,13.662,55.03,54.33,0.002,"(216, 433, 316, 528)"
364,13.708,54.88,54.18,0.001,"(216, 433, 316, 528)"
365,13.741,54.98,54.28,0.001,"(216, 433, 316, 528)"
366,13.775,54.95,54.25,0.004,"(216, 433, 316, 528)"
367,13.811,54.95,54.24,0.006,"(216, 433, 316, 528)"
368,13.845,54.96,54.26,0.007,"(216, 433, 316, 528)"
369,13.880,54.87,54.18,0.000,"(216, 433, 316, 528)"
370,13.914,54.98,54.28,0.001,"(216, 433, 316, 528)"
371,13.949,54.99,54.29,0.000,"(216, 433, 316, 528)"
372,13.983,54.89,54.18,0.001,"(216, 433, 316, 528)"
373,14.018,55.00,54.30,0.001,"(216, 433, 316, 528)"
374,14.053,55.01,54.30,0.000,"(216, 433, 316, 528)"
375,14.088,54.91,54.21,0.001,"(216, 433, 316, 528)"
376,14.122,55.03,54.33,0.004,"(216, 433, 316, 528)"
377,14.158,55.07,54.37,0.001,"(216, 433, 316, 528)"
378,14.195,54.97,54.28,0.000,"(216, 433, 316, 528)"
379,14.229,55.07,54.37,0.000,"(216, 433, 316, 528)"
380,14.263,55.05,54.35,0.001,"(216, 433, 316, 528)"
381,14.298,54.91,54.21,0.001,"(216, 433, 316, 528)"
382,14.332,55.05,54.35,0.000,"(216, 433, 316, 528)"
383,14.368,55.02,54.32,0.000,"(216, 433, 316, 528)"
384,14.404,54.94,54.24,0.001,"(216, 433, 316, 528)"
385,14.438,55.07,54.38,0.002,"(216, 433, 316, 528)"
386,14.472,55.03,54.33,0.008,"(216, 433, 316, 528)"
387,14.508,54.94,54.24,0.000,"(216, 433, 316, 528)"
388,14.548,55.01,54.31,0.000,"(216, 433, 316, 528)"
389,14.588,54.92,54.23,0.001,"(216, 433, 316, 528)"
390,14.627,55.03,54.34,0.000,"(216, 433, 316, 528)"
391,14.665,54.99,54.28,0.003,"(216, 433, 316, 528)"
392,14.703,54.91,54.21,0.000,"(216, 433, 316, 528)"
393,14.738,55.02,54.33,0.003,"(216, 433, 316, 528)"
394,14.772,55.00,54.30,0.001,"(216, 433, 316, 528)"
395,14.806,54.91,54.21,0.000,"(216, 433, 316, 528)"
396,14.840,55.01,54.32,0.002,"(216, 433, 316, 528)"
397,14.874,55.01,54.32,0.006,"(216, 433, 316, 528)"
398,14.909,54.91,54.22,0.005,"(216, 433, 316, 528)"
399,14.945,54.97,54.27,0.001,"(216, 433, 316, 528)"
400,14.979,54.92,54.22,0.001,"(216, 433, 316, 528)"
401,15.013,55.01,54.32,0.002,"(216, 433, 316, 528)"
402,15.047,55.00,54.31,0.001,"(216, 433, 316, 528)"
403,15.081,54.92,54.21,0.003,"(216, 433, 316, 528)"
